name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"11.0511, 106.7568",2022-06-29T12:00:00,34,43.5,26,63.14,0.6,100,rain,0,0,14.8,18.4,280,1004,50,10,912,3.3,9,75,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T13:00:00,33.1,39.3,23.9,58.67,0,0,,0,0,17.6,14.1,272,1002.8,56.5,11.6,879,3.2,9,75,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T14:00:00,34,40.6,24,56.04,0,0,,0,0,19.1,18.4,290,1003,50,10,839,3,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T15:00:00,34,42,25,59.5,0.6,100,rain,0,0,19.4,16.6,290,1002,50,10,557,2,6,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T16:00:00,33,39.4,24.1,59.39,0,0,,0,0,14,15.6,295,1001.8,56.5,11.6,286,1,3,75,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T17:00:00,32,37.9,24,62.71,0.9,100,rain,0,0,4.3,16.6,280,1002,50,10,132,0.5,1,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T18:00:00,32,37.9,24,62.71,0.8,100,rain,0,0,4.3,16.6,260,1003,50,10,42,0.2,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T19:00:00,31,37.8,25.1,70.81,0,0,,0,0,8.6,6.3,280,1002.9,54.8,11.6,1,0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T20:00:00,28,31.9,24,78.92,0,0,,0,0,14.8,29.5,250,1004,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T21:00:00,27,29.2,22,74.14,1.2,100,rain,0,0,26.3,11.2,250,1005,50,8,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T22:00:00,26.8,29.1,22.4,76.78,0,0,,0,0,25.9,9.4,250,1005,58.1,8.3,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T23:00:00,27,29.6,23,78.78,0.9,100,rain,0,0,19.8,13,230,1006,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T00:00:00,27,29.6,23,78.78,0,0,,0,0,21.2,13,260,1005,89,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T01:00:00,26.8,29.6,24,84.88,12,100,rain,0,0,30.2,8,260,1003.9,89.1,8.3,0,,0,30,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T02:00:00,27,30.1,24,83.68,0,0,,0,0,30.2,11.2,250,1004,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T03:00:00,27,30.6,25,88.84,0,0,,0,0,27.4,11.2,260,1003,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T04:00:00,26.8,30.3,25.1,90.12,0,0,,0,0,22,6.7,250,1002.9,54.8,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T05:00:00,27,30.6,25,88.84,0,0,,0,0,17.6,9.4,260,1003,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T06:00:00,27,31.2,26,94.27,0,0,,0,0,16.6,5.4,270,1004,50,7,6,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T07:00:00,27.8,34,26.9,94.58,0,0,,0,0,20.2,9.3,250,1003.9,56.5,9.1,97,0.3,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T08:00:00,29,36.8,27,88.99,0,0,,0,0,17.6,16.6,250,1004,50,8,241,0.9,2,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T09:00:00,30,40.4,28,89.07,0,0,,0,0,19.1,22.3,250,1004,89,10,460,1.7,5,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T10:00:00,31.1,40.6,26.9,78.37,0,0,,0,0,20.9,18.8,266,1004.1,89.1,11.6,709,2.6,7,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T11:00:00,32,42.3,27,74.95,0,0,rain,0,0,23.8,18.4,300,1004,89,10,813,2.9,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T12:00:00,33,42.1,26,66.78,0,0,rain,0,0,24.1,20.5,280,1004,50,10,852,3.1,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T13:00:00,33,43.6,26.9,70.17,0,0,rain,0,0,23,14.9,291,1003,89.1,11.6,823,3,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T14:00:00,33,42.1,26,66.78,0,0,rain,0,0,21.6,16.6,270,1002,50,10,746,2.7,7,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T15:00:00,29,32.7,23,70.11,0,0,rain,0,0,19.4,22.3,280,1002,50,10,555,2,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T16:00:00,25.9,25.9,23,83.97,0,0,,0,0,20.5,15,214,1002.3,56.5,10,343,1.2,3,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T17:00:00,28,31.9,24,78.92,0,0,rain,0,0,15.8,14.8,230,1003,89,10,139,0.5,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T18:00:00,27,30.1,24,83.68,0,0,,0,0,15.5,22.3,240,1003,89,10,35,0.1,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T19:00:00,26.1,26.1,23.3,84.89,2,100,rain,0,0,22.3,13.1,250,1003.9,90.8,11.6,1,0,0,30,"Rain, Overcast",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T20:00:00,27,30.1,24,83.68,0,0,,0,0,34.2,16.6,240,1004,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T21:00:00,27,30.6,25,88.84,0,0,,0,0,41,16.6,240,1006,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T22:00:00,26.9,30.4,25,89.26,0,0,,0,0,42.8,16.6,233,1006.2,87.5,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-30T23:00:00,27,30.6,25,88.84,0,0,,0,0,38.5,13,250,1006,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
